Name	Mean	LogFC	pValue	p.Adj	diffexpressed
Satellite	6731.5980868187335	0.9116724670502063	5.414399911738613e-4	0.0028618970962046952	UP
PiggyBac	26.83642382907872	-1.0172748306711674	8.575903491734949e-6	8.433540060834455e-5	DOWN
Rsp	1212.664441006629	0.7180483169523055	2.76972180210029e-8	5.123985333885536e-7	UP
IGS	129.65345699993435	0.8575893709706021	9.11734060630752e-6	8.433540060834455e-5	UP
